VIN (1-10),County,City,State
5YJXCAE23H,Snohomish,Lynnwood,WA
KNDC3DLC2N,Yakima,Yakima,WA
W1KCG2DB7N,Pierce,Gig Harbor,WA
1N4AZ0CP9D,King,Kent,WA
1G1FY6S05L,Snohomish,Lake Stevens,WA
5YJ3E1EB5N,King,Woodinville,WA
YV4H60CL5N,Clark,Brush Prairie,WA
5YJSA1E51N,King,Bellevue,WA
3FA6P0SU1E,King,Seattle,WA
1N4AZ1CV7M,King,Seattle,WA
5YJYGDEF0L,Chelan,Wenatchee,WA
7SAXCBE69N,Benton,Kennewick,WA
1N4AZ0CP0F,King,Bellevue,WA
WA11AAGE2M,King,Seattle,WA
5YJ3E1EB3K,King,Kent,WA
7SAYGDEE5N,Grant,Marlin,WA
7SAYGDEE4N,Pierce,Gig Harbor,WA
1G1FZ6S05K,Pierce,Graham,WA
WVWKP7AU9G,King,Seattle,WA
1G1FZ6S08M,Snohomish,Arlington,WA
1N4AZ0CP4F,Snohomish,Edmonds,WA
7SAYGDEFXN,King,Redmond,WA
5YJXCAE29H,King,Seattle,WA
LVYBC0AL7J,Clark,Vancouver,WA
5YJSA1E21J,King,Seattle,WA
1FADP5CUXF,King,Vashon,WA
7SAYGDEE6N,King,Auburn,WA
5YJ3E1EB6M,King,Seattle,WA
7SAYGDEE9N,King,Seattle,WA
5YJXCDE24J,King,Bellevue,WA
1G1FZ6S08K,Skagit,Sedro Woolley,WA
7SAYGDEE8N,King,Burien,WA
5YJ3E1EBXN,Snohomish,Lake Stevens,WA
5YJ3E1EA0J,Pierce,University Place,WA
1N4BZ0CP9G,Benton,Richland,WA
7SAYGDEF7N,King,Beaux Arts,WA
5YJ3E1EB0L,King,Seattle,WA
KNDC4DLC5N,Snohomish,Granite Falls,WA
5YJYGAEE1M,Whatcom,Blaine,WA
5YJYGDEE3M,Grays Harbor,Westport,WA
5YJXCAE2XJ,Snohomish,Bothell,WA
WVGGNPE20M,King,Seattle,WA
LVYBR0AL1K,Jefferson,Port Townsend,WA
5YJXCBE21H,King,Seattle,WA
5YJ3E1EA5M,King,Redmond,WA
WA1F2AFY3M,Pierce,Tacoma,WA
5YJ3E1EBXJ,King,Redmond,WA
5YJSA1E26J,Clark,Vancouver,WA
WP1AE2A26J,King,Bellevue,WA
W1KCG5FB1N,King,Seattle,WA
5YJXCAE23J,Kitsap,Bainbridge Island,WA
5YJ3E1EB1J,Clark,Camas,WA
3FMTK3SU8M,Clark,Washougal,WA
50EA1GBA1N,King,Clyde Hill,WA
1N4AZ0CP6D,Kitsap,Bainbridge Island,WA
5YJ3E1EA0N,King,Woodinville,WA
5YJYGDEE0L,Pierce,Tacoma,WA
WVGTMPE25M,Snohomish,Stanwood,WA
3FA6P0SU9F,Pierce,Eatonville,WA
3FA6P0SU8G,King,Bellevue,WA
1FTBW1YK6N,King,Seattle,WA
5YJ3E1ECXN,Pierce,South Hill,WA
5YJYGDEE5M,King,Mercer Island,WA
7SAYGAEE8N,King,Seattle,WA
5YJ3E1EA9J,Clark,Camas,WA
JN1AZ0CP7C,Pierce,Tacoma,WA
WVGUNPE22M,Skagit,Mount Vernon,WA
1G1FW6S05J,Snohomish,Edmonds,WA
WAUTPBFF0J,King,Seattle,WA
5YJ3E1EB2L,Spokane,Greenacres,WA
WVWKP7AU7G,King,Shoreline,WA
WP0AE2A75J,King,Auburn,WA
WBY73AW02N,King,Seattle,WA
5YJ3E1EA8J,King,Seattle,WA
5YJ3E1EB1J,King,Redmond,WA
KNDJX3AE3G,Pierce,Fife,WA
5YJXCBE27L,King,Seattle,WA
1N4AZ1CP2J,King,Mercer Island,WA
1G6RM1E40E,Snohomish,Everett,WA
5YJYGAEE1M,Franklin,Pasco,WA
1G1RA6S52H,Clark,Brush Prairie,WA
1N4BZ0CP6G,Thurston,Lacey,WA
5YJYGDEF0M,King,Seattle,WA
7SAYGDEE1N,Adams,Ritzville,WA
1N4AZ1CPXJ,Pierce,University Place,WA
WBA7J2C5XJ,Spokane,Spokane,WA
KNDCM3LDXK,Clark,Vancouver,WA
1G1RH6E46D,King,Federal Way,WA
1FMCU0LZ9N,King,Duvall,WA
7SAYGDEE3N,King,Burien,WA
5YJ3E1EA5J,Snohomish,Lynnwood,WA
5YJXCBE28J,King,Bellevue,WA
7SAYGDEF2N,King,Seattle,WA
7SAYGDEF2N,King,Auburn,WA
5YJ3E1EB1N,King,Redmond,WA
JTDKARFP7J,Snohomish,Everett,WA
5YJSA1CG0D,Whatcom,Blaine,WA
5YJ3E1EB8L,King,Seattle,WA
YV4BR0CL3M,Snohomish,Lake Stevens,WA
1G1FW6S02H,King,Vashon,WA
5YJSA1E22G,Snohomish,Sultan,WA
3C3CFFGE1K,King,Burien,WA
1C4JJXR6XM,King,Carnation,WA
5YJXCBE27K,King,Mercer Island,WA
WVWKR7AU6K,Kitsap,Bainbridge Island,WA
WBA7W4C07L,King,Normandy Park,WA
5YJ3E1EA6M,Snohomish,Bothell,WA
1N4AZ1CP8J,King,Seattle,WA
5YJYGDEE4L,King,Issaquah,WA
5YJ3E1EB7K,Chelan,Wenatchee,WA
5YJYGDEF0M,Snohomish,Arlington,WA
7SAYGDEE1N,King,Seattle,WA
5YJ3E1EB1K,King,Bellevue,WA
5YJYGDEE4M,King,Bellevue,WA
YV4H60DL3N,Clark,Camas,WA
5YJYGDEFXL,King,Covington,WA
7SAYGAEE6N,Snohomish,Bothell,WA
5YJSA1CP3D,Kitsap,Port Orchard,WA
7SAXCBE50N,Spokane,Nine Mile Falls,WA
5YJXCDE47M,Island,Clinton,WA
WA1F2AFY5L,King,Seattle,WA
1G1FX6S05H,King,Seattle,WA
5YJ3E1EB8L,King,Redmond,WA
1N4AZ0CP5D,King,Seattle,WA
1N4BZ0CP9G,King,Bellevue,WA
WP0BA2Y1XN,King,Bellevue,WA
YV4ED3UR9N,Jefferson,Port Townsend,WA
1N4CZ1CV9P,King,Seattle,WA
5YJYGDEE4M,Snohomish,Bothell,WA
5YJYGDEE1M,Clark,Camas,WA
1G1RD6S55H,Snohomish,Everett,WA
5YJ3E1EB1N,King,Renton,WA
5YJYGDEE3L,King,Issaquah,WA
7SAYGDEE2N,King,Redmond,WA
5YJ3E1EB1M,King,Bellevue,WA
2C4RC1N79J,Benton,Kennewick,WA
3FA6P0PUXF,Pierce,Buckley,WA
5YJ3E1EAXL,Thurston,Olympia,WA
3FA6P0SU6D,Thurston,Olympia,WA
3FA6P0SU4E,Grant,Warden,WA
5YJXCAE44L,King,Sammamish,WA
1G1RH6E40D,Pierce,Lake Tapps,WA
1N4BZ1CP6K,King,Kirkland,WA
5YJYGDEF8M,Benton,Richland,WA
WBY8P4C57K,King,Kenmore,WA
1G1RA6E43C,Thurston,Olympia,WA
1N4AZ0CP0D,King,Seattle,WA
5YJ3E1EA7J,King,Maple Valley,WA
7SAXCBE55N,King,Redmond,WA
5YJ3E1EA2N,King,Seattle,WA
5YJ3E1EA0L,Snohomish,Lake Stevens,WA
1G1FW6S00H,Thurston,Olympia,WA
WBY8P2C56K,King,Seattle,WA
5UXKT0C53J,Pierce,Tacoma,WA
KNDCC3LG9K,Whatcom,Bellingham,WA
5YJXCAE20L,King,Kenmore,WA
5YJ3E1EB6N,King,Shoreline,WA
5YJ3E1EB7N,Snohomish,Arlington,WA
5YJYGDEE9M,Whatcom,Bellingham,WA
1G1FW6S03H,Thurston,Olympia,WA
7SAYGAEE2P,Walla Walla,College Place,WA
5YJ3E1EC3N,Snohomish,Mukilteo,WA
7SAXCAE54N,King,Bellevue,WA
1N4AZ0CP2D,King,Lake Forest Park,WA
5YJ3E1EB0N,King,Bellevue,WA
7SAYGDEEXN,Chelan,Wenatchee,WA
WAUTPBFF3H,Thurston,Olympia,WA
5YJYGDEE6M,Pierce,Edgewood,WA
1N4BZ0CP6H,King,Seattle,WA
1G1FZ6S07M,Thurston,Olympia,WA
7SAXCDE54N,King,Seattle,WA
5YJYGDEE1M,King,Bothell,WA
7SAYGDEF9P,King,Woodinville,WA
WA1LAAGE6N,King,Bellevue,WA
WP0AA2Y1XM,King,Seattle,WA
1C4JJXP61N,Mason,Belfair,WA
5YJ3E1EB3K,King,Vashon,WA
1G1FW6S02H,Whatcom,Bellingham,WA
1G1FW6S00H,Clallam,Sequim,WA
1G1FZ6S08K,King,Duvall,WA
1N4AZ0CP0D,Kitsap,Poulsbo,WA
1N4AZ1CP9J,Douglas,Rock Island,WA
5YJYGDEE2L,Pierce,Bonney Lake,WA
5YJ3E1EB2M,Kitsap,Bainbridge Island,WA
5YJ3E1EC0M,Benton,Prosser,WA
1N4AZ0CP2D,King,Auburn,WA
7SAYGDEE1N,Spokane,Spokane,WA
5YJ3E1EBXJ,King,Des Moines,WA
5YJ3E1EA1L,Jefferson,Port Ludlow,WA
5YJXCBE27H,King,Bellevue,WA
5YJXCBE27J,King,Snoqualmie,WA
1G1RF6E46E,Snohomish,Edmonds,WA
2C4RC1N77J,King,Kent,WA
5YJ3E1EB5N,King,Seattle,WA
5YJ3E1EAXN,King,Bellevue,WA
5YJXCAE28J,King,Seattle,WA
5YJ3E1EB1N,Pierce,Dupont,WA
7SAYGDEF8N,King,Kirkland,WA
KNDCC3LG3N,Snohomish,Lynnwood,WA
5YJYGDEE9L,King,Issaquah,WA
1G1FY6S01L,King,Seattle,WA
5UXKT0C33H,Snohomish,Lake Stevens,WA
3C3CFFGE3H,King,Seattle,WA
1G1FW6S00H,Snohomish,Stanwood,WA
5YJXCDE28J,Thurston,Tumwater,WA
JTMEB3FV0M,Snohomish,Everett,WA
5YJ3E1EC3P,King,Seattle,WA
JN1AZ0CP3C,King,Maple Valley,WA
5YJ3E1EA2L,Benton,Kennewick,WA
KNDCM3LD8N,King,Auburn,WA
5YJYGDEE8L,Snohomish,Bothell,WA
1N4AZ1CV6M,King,Bellevue,WA
1FADP5CUXG,King,Seattle,WA
1G1RD6E45D,Pierce,Spanaway,WA
WA1VABGE1K,Pacific,Raymond,WA
WBY73AW05P,Clark,Battle Ground,WA
LPSED3KA7N,King,Sammamish,WA
7SAYGDEE5N,Snohomish,Bothell,WA
5YJ3E1EBXK,Benton,Richland,WA
KNDJX3AE8G,King,Issaquah,WA
WAUUPBFF9J,Cowlitz,Castle Rock,WA
WBY1Z4C55E,King,Bellevue,WA
1G1FW6S07J,Thurston,Olympia,WA
2C4RC1N78M,Thurston,Olympia,WA
1FADP5CU1E,Pierce,Tacoma,WA
7SAXCBE59N,Franklin,Pasco,WA
1N4AZ0CP2G,King,Kirkland,WA
5YJ3E1EB9N,King,Redmond,WA
1N4AZ1CP9K,King,Bellevue,WA
1N4BZ0CP7G,Snohomish,Lake Stevens,WA
3FMTK2SU1N,Thurston,Olympia,WA
5YJSA1E29J,King,Bellevue,WA
1N4BZ1CV8M,King,Seattle,WA
1G1FZ6S07P,Pierce,Puyallup,WA
1N4AZ1CP1J,Clark,Vancouver,WA
JN1AZ0CPXB,King,Seattle,WA
5YJSA4H42F,Kitsap,Kingston,WA
1FADP5EU7H,King,Seattle,WA
7SAYGDEE8N,King,Kirkland,WA
3FMTK3SS3M,Pierce,Buckley,WA
WVWKR7AU1K,King,Seattle,WA
KNDCC3LG7N,Snohomish,Lynnwood,WA
5YJSA1E29F,Cowlitz,Kelso,WA
5YJ3E1EC9N,Snohomish,Mukilteo,WA
3FMTK3SS9M,Skamania,Stevenson,WA
5YJYGDEE8M,King,Vashon,WA
7SAXCBE65N,King,Newcastle,WA
5YJSA1H26F,Chelan,Wenatchee,WA
WP0BA2Y1XM,Whatcom,Bellingham,WA
LYVBR0DL2K,Pierce,Fircrest,WA
5YJSA1H43F,King,Seattle,WA
5YJYGDEE2M,King,Seattle,WA
5YJYGDEE7M,King,Seattle,WA
1C4JJXP67M,Yakima,Grandview,WA
5YJSA1E25H,King,Redmond,WA
WVGTMPE27M,King,Des Moines,WA
5YJSA1E43G,King,Kirkland,WA
3FA6P0PU8D,Grant,Coulee City,WA
5YJSA1E21G,King,Mercer Island,WA
1N4AZ1CV0M,King,Redmond,WA
5YJ3E1EA7K,Clark,Ridgefield,WA
1G1FY6S03K,King,Mercer Island,WA
7SAYGDEE6N,King,Bothell,WA
5YJ3E1EA6J,Snohomish,Snohomish,WA
5YJYGDEE0M,King,Sammamish,WA
5YJYGDEE5M,King,Mercer Island,WA
1N4AZ0CP3F,Kittitas,Ellensburg,WA
2C4RC1H70K,Snohomish,Edmonds,WA
5YJ3E1EB1N,King,Federal Way,WA
5UXTA6C01N,Kitsap,Bainbridge Island,WA
3FA6P0SU9D,Kitsap,Bremerton,WA
5YJ3E1EB0K,Kitsap,Bainbridge Island,WA
5YJYGDEE8L,Pierce,University Place,WA
3FMTK3SU4N,King,Redmond,WA
JTDKAMFP8N,Pierce,Buckley,WA
WDC0G5EB0K,King,Seattle,WA
5YJSA1CG6D,Snohomish,Lake Stevens,WA
7SAYGDEE7P,King,Seattle,WA
5YJYGDEE6M,Snohomish,Snohomish,WA
3FMTK1RM3M,Clark,Vancouver,WA
KNDCM3LD9J,King,Kirkland,WA
5YJYGDEE7L,Benton,Richland,WA
5YJXCDE2XL,Thurston,Olympia,WA
5YJ3E1EB1K,Clark,Ridgefield,WA
WA1G2AFY0N,King,Seattle,WA
5YJ3E1EA9N,King,Redmond,WA
YV4BR0DK3M,Grays Harbor,Oakville,WA
7SAYGAEE9N,King,Renton,WA
7SAYGDEE3N,King,Bellevue,WA
WA1VAAGE5M,Snohomish,Mukilteo,WA
5YJYGDEE4L,Clark,Vancouver,WA
YV4H60DM9N,King,Seattle,WA
5YJ3E1EB8K,King,Issaquah,WA
5YJYGDEE7M,Snohomish,Snohomish,WA
1N4AZ1BV1N,Island,Langley,WA
WVWPP7AU9G,King,Duvall,WA
7SAYGDEE3N,King,Renton,WA
7SAYGAEE2N,King,Kirkland,WA
KM8K53AG6M,Thurston,Olympia,WA
1N4AZ0CP9G,King,Redmond,WA
5YJ3E1EA7M,King,Sammamish,WA
5YJYGDEE5M,King,Seattle,WA
YV4BR0CL3N,King,Woodinville,WA
5UXTA6C08N,King,Bellevue,WA
5YJ3E1EB8N,Clark,Battle Ground,WA
5YJ3E1EB6L,Thurston,Olympia,WA
WAUTPBFF1H,King,Newcastle,WA
5YJ3E1EA6K,King,Redmond,WA
3FMTK3SS6M,Snohomish,Bothell,WA
5YJYGDEF9L,King,Sammamish,WA
5YJ3E1EB0N,King,Bellevue,WA
5YJYGDEE2M,Skagit,Anacortes,WA
5YJ3E1EA4K,King,Issaquah,WA
7FCTGAAL0N,Benton,Richland,WA
1G1FZ6S07K,Snohomish,Snohomish,WA
1N4AZ1BV9N,King,Sammamish,WA
5YJ3E1EBXK,King,Issaquah,WA
5YJXCBE25J,King,Sammamish,WA
5YJ3E1EB6J,King,Redmond,WA
1G1FW6S04H,King,Seattle,WA
1N4AZ0CPXF,King,Seattle,WA
3FMTK4SE4M,Pierce,Edgewood,WA
JHMZC5F36J,Pierce,Bonney Lake,WA
5YJ3E1EB8M,Lewis,Chehalis,WA
5YJYGAEE4M,King,Kirkland,WA
7SAYGDEE7N,Snohomish,Lake Stevens,WA
WA1F2AFY7N,King,Kirkland,WA
5YJSA1H17F,Snohomish,Marysville,WA
KNDCE3LG4L,King,Kent,WA
JTDKARFP2L,Clark,Vancouver,WA
5YJ3E1EB5J,Clark,Vancouver,WA
1N4AZ1CP8L,Pierce,Gig Harbor,WA
5YJXCBE23G,King,Bellevue,WA
5YJ3E1EB6L,King,Seattle,WA
5YJSA1E22G,King,Seattle,WA
KNDCE3LG1K,Thurston,Olympia,WA
5YJ3E1EB6K,King,Bellevue,WA
5YJYGAEE7M,King,Seattle,WA
WBY1Z2C57F,King,Kirkland,WA
5YJ3E1EB7N,King,Seattle,WA
1C4JJXR62N,Clark,Vancouver,WA
5YJ3E1EC6L,King,Seattle,WA
1N4BZ1CP3L,King,Seattle,WA
7SAYGDEE8P,King,Bellevue,WA
5YJ3E1EA1J,King,Redmond,WA
5YJ3E1EB2N,King,Redmond,WA
WVWKR7AU1K,Skagit,Mount Vernon,WA
1FADP5CU2D,Thurston,Lacey,WA
1N4AZ0CP5D,Snohomish,Mountlake Terrace,WA
7SAYGAEE0N,King,Sammamish,WA
1G1RB6S52H,Thurston,Lacey,WA
WBA7J2C5XH,Clark,Vancouver,WA
1G1FY6S08M,King,Kirkland,WA
5YJ3E1EB7L,Whatcom,Bellingham,WA
5YJ3E1EA8K,Snohomish,Marysville,WA
WAUTPBFF5G,Whatcom,Bellingham,WA
5YJXCAE21H,King,Redmond,WA
7SAYGDEE4N,Spokane,Spokane,WA
JN1AZ0CPXC,King,Seatac,WA
KNDRJDLH7N,King,Seattle,WA
7SAYGDEE2N,Kittitas,Ellensburg,WA
7SAYGDEE6N,King,Seattle,WA
5YJSA1E15G,King,Sammamish,WA
5YJXCAE29L,King,Seattle,WA
5YJ3E1EB7K,King,Kirkland,WA
KNDCD3LD2N,Pierce,Tacoma,WA
1N4BZ1BV8N,King,Seattle,WA
YV4BR0CK8M,King,Seattle,WA
WA1E2AFY9L,Snohomish,Bothell,WA
5YJSA1H14E,Pierce,Bonney Lake,WA
7SAYGDEE4N,King,Renton,WA
1FMCU0LZ3N,King,Seattle,WA
5YJXCBE42K,Pierce,Puyallup,WA
WMWXP3C07M,King,Seattle,WA
KNDCC3LG6K,King,Seattle,WA
YV4BR0DL6J,Whatcom,Bellingham,WA
3FMTK1RM7M,King,Renton,WA
KNDCC3LG8N,King,Bellevue,WA
1N4AZ0CP0D,King,Seattle,WA
1N4AZ0CP5D,King,Seattle,WA
JN1AZ0CP6B,San Juan,Eastsound,WA
7SAYGDEE6N,King,Seattle,WA
5YJ3E1EB2K,Grays Harbor,Elma,WA
5UXKT0C51J,King,Normandy Park,WA
1G1FZ6S08N,King,Seattle,WA
KNDCE3LG1K,King,Seattle,WA
5YJ3E1EA7J,King,Kirkland,WA
KNDCE3LG6N,Island,Langley,WA
5YJ3E1EB0N,Clark,Battle Ground,WA
5YJYGDEE1M,Thurston,Olympia,WA
LYVBR0DK4J,King,Lake Forest Park,WA
WA1F2AFY3M,King,Woodinville,WA
5YJSA1E29H,Cowlitz,Kalama,WA
5YJ3E1EB4K,King,Newcastle,WA
5YJ3E1EB8J,Pierce,Gig Harbor,WA
1FADP5CU8D,Benton,Kennewick,WA
1N4BZ1BP5L,Whatcom,Maple Falls,WA
5YJ3E1EB1J,King,Redmond,WA
1N4AZ0CP7D,King,Kirkland,WA
5YJ3E1EA5J,King,Redmond,WA
5YJ3E1EA3J,King,Redmond,WA
5YJ3E1EB7N,Pierce,Tacoma,WA
5UXTA6C08M,Snohomish,Woodinville,WA
5YJSA1E21J,Clark,Ridgefield,WA
1N4AZ0CP2F,King,Kirkland,WA
5YJSA1H12F,King,Mercer Island,WA
5YJ3E1EB7L,King,Seattle,WA
1FT6W1EV9N,Clark,Vancouver,WA
LPSED3KA7N,King,Issaquah,WA
5YJ3E1EA2J,King,Seattle,WA
5YJ3E1EB9N,King,Seattle,WA
JTMEB3FV5N,Pierce,Gig Harbor,WA
5UXKT0C34H,King,Kirkland,WA
5YJ3E1EB8K,King,Seattle,WA
WP0AC2Y19M,King,Seattle,WA
1N4BZ0CP7H,King,Auburn,WA
5YJYGDEE5M,Jefferson,Port Townsend,WA
1C4JJXP61N,Pierce,Bonney Lake,WA
JTDKAMFP0N,Clark,Vancouver,WA
5YJ3E1EA3M,King,Kirkland,WA
1G1RB6S51H,Thurston,Olympia,WA
KM8KRDAF9N,Clark,Camas,WA
5YJYGDEE0M,Snohomish,Mukilteo,WA
5UXTA6C02M,Snohomish,Snohomish,WA
5YJYGDEE1M,Clark,Vancouver,WA
7FCEHDB73N,King,Kent,WA
7SAYGDEE7N,Kitsap,Bainbridge Island,WA
1G1FY6S08P,Benton,West Richland,WA
5YJ3E1EC1N,King,Seattle,WA
1N4BZ0CP0H,Whatcom,Ferndale,WA
5YJYGDEF3L,King,Seattle,WA
WA1AAAGE8N,Spokane,Spokane,WA
KM8JFDA26N,Snohomish,Snohomish,WA
5YJ3E1EB4J,Snohomish,Lake Stevens,WA
JN1AZ0CP0B,King,Shoreline,WA
5YJ3E1EB3J,Clark,Vancouver,WA
5YJ3E1EBXL,King,Renton,WA
JTDKARFP6J,Snohomish,Everett,WA
WMW13DJ04N,Spokane,Liberty Lake,WA
1C4JJXP66N,Snohomish,Marysville,WA
5YJ3E1EB6N,King,Kirkland,WA
5YJSA1H15E,Pierce,Steilacoom,WA
5YJXCAE28L,King,Sammamish,WA
1V2GNPE84P,Pierce,Gig Harbor,WA
2C4RC1N75H,Skagit,Mount Vernon,WA
5YJYGDEE6L,King,Seattle,WA
3C3CFFGE5E,Pierce,Tacoma,WA
5YJ3E1EA8N,King,Auburn,WA
WVGTMPE21M,Benton,Kennewick,WA
WMEFJ9BA2J,Kitsap,Poulsbo,WA
1N4AZ1CVXN,Snohomish,Edmonds,WA
WDC0G5EB1K,Snohomish,Bothell,WA
5YJ3E1EB0J,King,Bellevue,WA
JTDKARFP7H,Snohomish,Gold Bar,WA
5YJSA1DN1C,Skagit,Anacortes,WA
5YJ3E1EB5N,King,Seattle,WA
JHMZC5F13J,King,Duvall,WA
5YJ3E1EA3K,King,Seattle,WA
KNDC3DLC3N,Whatcom,Bellingham,WA
5YJXCDE24J,Thurston,Olympia,WA
WAUUPBFFXG,King,Redmond,WA
5YJSA1E21G,Clark,Vancouver,WA
1N4AZ0CP6G,Snohomish,Edmonds,WA
7SAYGDEF2N,Snohomish,Arlington,WA
5YJ3E1EA1L,King,Seattle,WA
KNDCE3LG0K,Pierce,Spanaway,WA
1C4JJXP69M,Clark,Vancouver,WA
1N4AZ0CP8D,Snohomish,Edmonds,WA
5YJ3E1EC5L,Skagit,Burlington,WA
5YJ3E1EB1J,Kitsap,Poulsbo,WA
5YJYGAEEXM,King,Kent,WA
1C4JJXR65M,King,Kirkland,WA
5YJ3E1EB3K,Snohomish,Woodway,WA
1C4JJXP63M,Pierce,Bonney Lake,WA
5YJXCDE25G,Snohomish,Mukilteo,WA
7SAYGDEF8N,King,Issaquah,WA
5YJ3E1EB2J,Island,Coupeville,WA
1N4AZ1CV7N,Snohomish,Edmonds,WA
5YJXCAE29M,King,Sammamish,WA
WVWKR7AU7K,Kitsap,Poulsbo,WA
1N4BZ1CP1K,King,Mercer Island,WA
5UXKT0C52G,Jefferson,Port Townsend,WA
5YJ3E1EA0J,King,Bothell,WA
5YJ3E1EA7J,Pierce,Tacoma,WA
7SAYGDEE2P,King,Redmond,WA
5YJ3E1EA4N,King,Redmond,WA
2C4RC1N78J,Pierce,Tacoma,WA
WDC0G5EB2K,King,Kirkland,WA
7SAXCBE61N,King,Kirkland,WA
5YJ3E1EAXJ,King,Sammamish,WA
1N4AZ1CP0K,Pierce,Lakebay,WA
JHMZC5F36L,Snohomish,Snohomish,WA
5YJYGDEE5M,King,Seattle,WA
5YJ3E1EA7H,Whatcom,Lynden,WA
1G1FZ6S07L,Kitsap,Olalla,WA
5YJ3E1EB6J,King,Seattle,WA
1G1RB6E45D,Pierce,Puyallup,WA
1N4BZ1CP5K,King,Seattle,WA
JTDKARFP9H,Pierce,Gig Harbor,WA
7SAYGDEF6N,King,Sammamish,WA
WBAJA9C57J,King,Seattle,WA
1N4BZ1BV1M,King,Seattle,WA
1G1FZ6S01K,King,Renton,WA
5YJ3E1EB4J,Stevens,Nine Mile Falls,WA
7SAYGDEF2N,King,Sammamish,WA
1G1FW6S00K,King,Seattle,WA
YV4ED3UB1N,Snohomish,Bothell,WA
1G1FZ6S07L,Kitsap,Bainbridge Island,WA
3FMTK1SS3M,King,Seattle,WA
WBY1Z4C57E,King,Woodinville,WA
5YJ3E1EB1N,Snohomish,Lynnwood,WA
7SAYGAEE1N,King,Seattle,WA
YV4BC0PL4H,Snohomish,Mukilteo,WA
1N4AZ0CP1F,King,Seattle,WA
5YJ3E1EB9L,King,Seattle,WA
7SAYGAEE1N,King,Kent,WA
1G1FZ6S02L,Pierce,Tacoma,WA
WBY1Z4C55G,King,Bellevue,WA
5YJSA1E69N,King,Woodinville,WA
JTDKARFP3H,King,Kirkland,WA
3FMTK1SS9M,Cowlitz,Longview,WA
1N4BZ1CPXK,Snohomish,Snohomish,WA
1G1FZ6S08K,San Juan,Eastsound,WA
1G1RF6E43E,Grant,Ephrata,WA
5YJ3E1EA1L,King,Issaquah,WA
7SAYGDEF6N,King,Seattle,WA
1FADP5CUXG,Pierce,University Place,WA
JA4J24A56K,Thurston,Olympia,WA
5YJSA1E60N,King,Redmond,WA
WVWPP7AU7F,King,Kent,WA
5YJ3E1EBXJ,Franklin,Pasco,WA
5YJ3E1EB7N,Snohomish,Lynnwood,WA
5YJYGDEE2M,King,Bellevue,WA
KM8K53AG5L,Pierce,South Hill,WA
1N4AZ1CP4J,Clark,Battle Ground,WA
5YJSA1H1XE,Pierce,Tacoma,WA
1G1FY6S01L,King,Bellevue,WA
5YJXCBE28K,King,Redmond,WA
3FMTK2R75M,Snohomish,Monroe,WA
1N4AZ1CV5N,Pierce,Spanaway,WA
JTDKN3DP5F,King,Shoreline,WA
1N4AZ1BV9M,King,Bellevue,WA
2C4RC1N76J,Clark,Battle Ground,WA
WA1VABGEXN,King,Seattle,WA
YV4ED3GB7N,Kitsap,Bainbridge Island,WA
5YJ3E1EC1M,Kitsap,Poulsbo,WA
KNDCE3LG4L,King,Seattle,WA
WBY1Z8C3XH,King,Federal Way,WA
1FADP5EU6H,Snohomish,Everett,WA
5YJSA1H1XE,King,Bellevue,WA
5YJSA1E28G,King,Woodinville,WA
5YJYGDEE9M,Kitsap,Bremerton,WA
1G1FZ6S08K,King,Kirkland,WA
1G1RB6S51H,Pierce,Lakewood,WA
1N4AZ0CP3D,Benton,Richland,WA
JTDKARFP3L,Thurston,Olympia,WA
1G1FW6S02H,Thurston,Olympia,WA
1G1RA6S5XH,King,Kirkland,WA
1N4BZ0CP3G,San Juan,Eastsound,WA
WBY1Z4C59F,Pierce,Tacoma,WA
5YJSA1E20G,King,Woodinville,WA
5YJSA1E48L,Pierce,Lakewood,WA
1G1RD6E47D,Clark,Vancouver,WA
5YJSA1E27F,Snohomish,Everett,WA
5YJSA1E2XF,Pierce,Parkland,WA
5YJ3E1EC5L,King,Maple Valley,WA
1G1RC6S56H,Adams,Othello,WA
1N4BZ1BV3M,King,Seattle,WA
5YJSA1E17G,King,Duvall,WA
KNDCM3LDXJ,Kitsap,Bremerton,WA
5YJYGAEE3M,King,Seattle,WA
5YJ3E1EA1M,Pierce,Tacoma,WA
1FADP5CU3F,Snohomish,Everett,WA
WAUSPBFF2H,King,Seattle,WA
1G1RD6E44D,Pierce,Lakewood,WA
5YJ3E1EB6K,Kitsap,Indianola,WA
1G1FX6S04H,Snohomish,Everett,WA
WBY7Z8C55J,Island,Camano Island,WA
5YJSA1AG7D,Kitsap,Silverdale,WA
5YJ3E1EB4N,Clark,Ridgefield,WA
7SAYGDEE2N,Walla Walla,Walla Walla,WA
7SAYGDEF2P,King,Kenmore,WA
7SAYGAEE8N,King,Mercer Island,WA
7SAYGAEE6N,King,Kent,WA
5YJ3E1EB5J,King,Bellevue,WA
5YJ3E1EB8J,Island,Oak Harbor,WA
5YJ3E1EB5N,King,Seattle,WA
5YJ3E1EB2N,Snohomish,Lake Stevens,WA
1G1FZ6S01P,Clallam,Forks,WA
1G1RA6S50J,King,Federal Way,WA
5YJYGDEE8M,King,Seattle,WA
WP1AE2AY5L,Clark,Vancouver,WA
5YJ3E1EB8M,King,Kirkland,WA
5YJ3E1EB2J,King,Mercer Island,WA
7SAYGDEF1N,Snohomish,Edmonds,WA
1N4AZ1CP7K,Snohomish,Edmonds,WA
5YJ3E1EA2J,Whatcom,Lummi Island,WA
